url,description,price,square_feet,bedrooms,neighborhood
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-rented-junior-1-bedroom-1/7070985843.html,"*RENTED* Junior 1-bedroom 1-bathroom apartment, amazing location",3500.0,,1.0,marina / cow hollow
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7071037938.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-luxury-house-in-sea-cliff/7071052901.html,"Luxury house in Sea Cliff with 3 levels, 5 bedrooms and 4 bathrooms",16500.0,2904.0,5.0,richmond / seacliff
https://sfbay.craigslist.org/eby/apa/d/antioch-now-leasing-apartments-for-rent/7069900219.html,NOW Leasing Apartments FOR RENT Close to (Brentwood Martinez Concord),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-completely-renovated-1/7073014334.html,Completely renovated 1-bed 1-bath apt. Pets negotiable. Pkng included,3395.0,,1.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7067194534.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1699.0,850.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066884700.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1699.0,850.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-of-kind-1-bedroom-15/7073014861.html,One-of-a-kind 1-bedroom 1.5-bathroom apartment with amazing Bay views,5995.0,,1.0,marina / cow hollow
https://sfbay.craigslist.org/eby/apa/d/san-leandro-be-our-guest-today-be-our/7081193434.html,"BE OUR GUEST TODAY, BE OUR NEIGHBOR BY TOMORROW!CALL NOW!",2395.0,1000.0,2.0,san leandro
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066879693.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1699.0,850.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-remodeled-top/7073017109.html,"Spacious, remodeled top-floor 2-bed 1-bath apt, Bay views, pkng avail",5750.0,,2.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-2bx1b-apartment-near/7066734272.html,"Antioch 2Bx1B Apartment Near Brentwood, Pittsburg, Concord, Martinez",1899.0,850.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066739425.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1899.0,850.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-renovated-apartment/7074273221.html,"Huge & renovated apartment, 1-bed 1-bath, parking available",3500.0,1200.0,1.0,sunset / parkside
https://sfbay.craigslist.org/eby/apa/d/antioch-hurry-available-now1-bed-1-bath/7066878950.html,HURRY AVAILABLE NOW**1 BED X 1 BATH,1699.0,850.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-dog-run-skyline-terrace/7083730021.html,"Dog Run, Skyline Terrace, Club Solarium",4385.0,757.0,1.0,downtown / civic / van ness
https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-1-large-bed-1/7085003729.html,"""FULLY REMODELED"" 1 Large Bed, 1 Bath, Duplex",1795.0,,1.0,downtown oakland
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-live-the-mission-bay/7085007235.html,Live the Mission Bay Lifestyle In this Gorgeous 1 Bedroom Home!,3895.0,740.0,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7071564836.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066726955.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066734862.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1899.0,850.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-extraordinary-3-level/7075555084.html,"Extraordinary 3-level house, amazing views, 4bd 3ba, pets nego, garage",9500.0,2500.0,4.0,cole valley / ashbury hts
https://sfbay.craigslist.org/eby/apa/d/antioch-hurry-available-now1-bed-1-bath/7066747279.html,HURRY AVAILABLE NOW**1 BED X 1 BATH,1699.0,850.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066733687.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1899.0,850.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-rented-beautiful-3-bed-3/7077294959.html,"*RENTED* Beautiful, 3+ bed, 3 bath luxury condo in the Lumina building",17995.0,2800.0,3.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077166369.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-rented-gorgeous-and/7077295639.html,"*RENTED* Gorgeous and renovated, top-floor 3-bed 2-ba Victorian flat",12995.0,1950.0,3.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077156380.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-immaculate-renovated/7077296475.html,"Immaculate, renovated Victorian house w/ garage & yard, great location",25000.0,,4.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/cotati-rv-park-petaluma-near-santa-rosa/7077173713.html,RV Park Petaluma near (Santa Rosa Rohnert Park Sebastopol Napa Sonoma),700.0,450.0,,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-2-bed-2-bath-high/7077297096.html,"Bright 2-bed 2-bath high-rise corner apartment, private deck, views",4895.0,,2.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077174905.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-studio-in-prime/7077359594.html,Large studio in a prime location. Parking is available.,2600.0,,1.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-2bx1b-apartment-near/7077175892.html,"Antioch 2Bx1B Apartment Near Brentwood, Pittsburg, Concord, Martinez",1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/fremont-two-bedroom-1010-sqft-single/7085006980.html,"Two Bedroom, 1010 Sq.ft., single story with sklylight in Fremont",2759.0,1010.0,2.0,fremont / union city / newark
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7077174495.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/sby/apa/d/mountain-view-huge-2br-corner-home/7085006922.html,"Huge 2BR Corner home, walls of windows, large bright spaces - downtown",5958.0,1273.0,2.0,mountain view
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077179140.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-and-large-art/7078739314.html,Renovated and large Art Deco studio apartment with Bay views,3400.0,,1.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-for-rent/7077175343.html,Antioch Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-extra-large-2-bedroom-2/7078739624.html,"Extra large 2-bedroom, 2-bathroom flat with authentic old world charm",9000.0,3000.0,2.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-promotions-apartments-near/7077242969.html,Promotions( Apartments NEAR CONCORD)- Available Large 1x1 Apartment,1699.0,850.0,1.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/eby/apa/d/antioch-1000-off-move-in-cost-1x1-make/7076031182.html,$1000 OFF MOVE IN COST- 1X1 MAKE IT YOURS TODAY****,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7077244075.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077299742.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066723166.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-2-beds-1-bath/7085003284.html,"""FULLY REMODELED"" 2 Beds, 1 Bath, Apartment",1895.0,,2.0,downtown oakland
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sunny-top-floor-remodeled/7079755455.html,"Sunny, top-floor remodeled 2-bed 1-bath apt, view, parking available",4250.0,,2.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/cotati-rv-park-petaluma-near-santa-rosa/7076116680.html,RV Park Petaluma near (Santa Rosa Rohnert Park Sebastopol Napa Sonoma),700.0,450.0,,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-rented-beautiful-high/7080319088.html,"*RENTED* Beautiful high-rise condo, 2-bd 2-ba, pk incl, roof-top pool",7500.0,1850.0,2.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-apartment-for-rent-close-to/7077311739.html,Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,1.0,danville / san ramon
https://sfbay.craigslist.org/eby/apa/d/antioch-apartment-for-rent-close-to/7077311263.html,Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,1.0,danville / san ramon
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-bay-views/7081563304.html,"Amazing Bay views, renovated 1-bd 1.5-ba condo, deck, pool, pk inclded",5995.0,,1.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066737111.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sunset-views-right-from/7085006674.html,Sunset Views Right From Your Living Room!,4251.0,708.0,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7066726485.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-promotions-available-best/7076119645.html,Promotions Available (BEST Apartments)- Available Large 1x1 Apartment,1699.0,850.0,1.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-2-bedroom-2-bath/7083443223.html,"Large 2-bedroom, 2-bath apartment with private back yard. Pets okay.",4950.0,,2.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-apartment-for-rent-close-to/7077312076.html,Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,1.0,danville / san ramon
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-1-bed-1-bath/7083484615.html,"Spacious 1-bed 1-bath apartment, private deck, high-rise, pk available",3195.0,,1.0,pacific heights
https://sfbay.craigslist.org/eby/apa/d/antioch-make-it-yours-today-1x1-make-it/7076031990.html,MAKE IT YOURS TODAY- 1X1 MAKE IT YOURS TODAY****,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/oakland-great-neighborhood-quiet/7081563814.html,Great neighborhood quiet townhouse for rent in best portion of Oakland,2688.0,780.0,2.0,oakland piedmont / montclair
https://sfbay.craigslist.org/eby/apa/d/antioch-1000-off-move-in-cost-1x1-make/7076115816.html,$1000 OFF MOVE IN COST- 1X1 MAKE IT YOURS TODAY****,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-places-for-rent-near-brentwood/7076034294.html,Places FOR RENT near (Brentwood & Discovery Bay) Antioch Apartments,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-for-rent/7077309207.html,Antioch Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-apartments-today-promotion/7076123518.html,$$$ Rent Apartments Today PROMOTION & NO APPLICATION FEE'S TODAY,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-apartments-today-promotion/7076123518.html,$$$ Rent Apartments Today PROMOTION & NO APPLICATION FEE'S TODAY,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077316675.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077317335.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-apartment-for-rent-close-to/7077317665.html,Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,1.0,danville / san ramon
https://sfbay.craigslist.org/eby/apa/d/antioch-1000-off-move-in-cost-1x1-make/7076033701.html,$1000 OFF MOVE IN COST- 1X1 MAKE IT YOURS TODAY****,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077362143.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077342115.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sby/apa/d/santa-clara-stunning-kitchen-must-see/7074788126.html,"Stunning kitchen, A must see 2BR apt, Open living space, Near Kaiser",2750.0,876.0,2.0,santa clara
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-for-rent/7077330777.html,Antioch Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077330098.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/oakland-fully-remodeled-2-bdrm-1-baths/7085003457.html,"""FULLY REMODELED"" 2 Bdrm, 1 Baths, 4plex",1995.0,,2.0,west oakland
https://sfbay.craigslist.org/eby/apa/d/antioch-promotions-available-best/7076120515.html,Promotions Available (BEST Apartments)- Available Large 1x1 Apartment,1699.0,850.0,1.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/eby/apa/d/antioch-apartment-for-rent-close-to/7077317969.html,Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,1.0,danville / san ramon
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7077319075.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-apartment-for-rent-close-to/7077330441.html,Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,1.0,danville / san ramon
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bright-new-apartment/7069060334.html,"Bright new apartment, available now!",6185.0,,2.0,potrero hill
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-old-san/7078679099.html,Charming “Old San Francisco” Apartment,3450.0,,1.0,nob hill
https://sfbay.craigslist.org/eby/apa/d/antioch-rent-close-to-brentwood/7077342764.html,RENT Close to (Brentwood Pittsburg Concord) Antioch Apartment,1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/oakland-now-hard-hat-touring-the/7085006194.html,Now Hard Hat Touring The Skylyne at Temescal-Up to 4 Weeks Free Rent!!,3535.0,654.0,1.0,oakland piedmont / montclair
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-for-rent/7077342426.html,Antioch Apartment for RENT Close to (Brentwood Pittsburg Concord),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-1000-off-move-in-cost-1x1-make/7076116169.html,$1000 OFF MOVE IN COST- 1X1 MAKE IT YOURS TODAY****,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-make-it-yours-today-1x1-make-it/7076033105.html,MAKE IT YOURS TODAY- 1X1 MAKE IT YOURS TODAY****,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/fremont-earn-up-to-2-months-free-rent/7085006123.html,Earn up to 2 months Free Rent on Luxury Brand New Homes,3600.0,1114.0,1.0,fremont / union city / newark
https://sfbay.craigslist.org/eby/apa/d/antioch-now-available-promotions-1000/7076019355.html,"Now Available (Promotions $1000 Off, No App Fee's)*1 BED X 1 BATH",1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/alameda-available-apartments-1000-off/7083071490.html,***AVAILABLE APARTMENTS-$1000 OFF PROMOTION & NO APP. FEE'S TODAY,1999.0,850.0,1.0,alameda
https://sfbay.craigslist.org/eby/apa/d/antioch-1000-off-move-in-cost-1x1-make/7076122520.html,$1000 OFF MOVE IN COST- 1X1 MAKE IT YOURS TODAY****,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-places-for-rent-near-brentwood/7076114015.html,Places FOR RENT near (Brentwood & Discovery Bay) Antioch Apartments,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-1000-off-move-in-cost-1x1-make/7076121913.html,$1000 OFF MOVE IN COST- 1X1 MAKE IT YOURS TODAY****,1699.0,800.0,1.0,pittsburg / antioch
https://sfbay.craigslist.org/eby/apa/d/antioch-antioch-apartment-close-by/7083575851.html,Antioch Apartment Close By (Brentwood Pittsburg Concord Martinez),1899.0,950.0,2.0,pittsburg / antioch
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gorgeous-panoramic-views/7085005897.html,Gorgeous panoramic views in SF's stylish enclave of Mission Bay!,5737.0,1040.0,2.0,soma / south beach
https://sfbay.craigslist.org/pen/apa/d/san-mateo-beautiful-1-bed-1-bath-pool/7085005767.html,Beautiful 1 Bed 1 Bath - Pool View - One Hundred Grand,3940.0,772.0,1.0,foster city
https://sfbay.craigslist.org/pen/apa/d/redwood-city-2x2-mountain-view-private/7085005678.html,2x2 Mountain View Private Balcony  Half  Off 1st Month!,5368.0,1082.0,2.0,redwood city
https://sfbay.craigslist.org/eby/apa/d/oakland-just-remodeled-all-interiors/7081121626.html,"Just Remodeled - All Interiors Brand New, 1Bed/1Ba Units w/ Laundry!",1975.0,628.0,1.0,oakland east
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-executive-studio/7085005404.html,SPACIOUS EXECUTIVE STUDIO ON RINCON HILL! AVAILABLE SOON!,2935.0,507.0,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/berkeley-fully-remodeled-2-bdrm-1-baths/7085003641.html,"""FULLY REMODELED"" 2 Bdrm, 1 Baths, Single Family House",4495.0,,2.0,berkeley
https://sfbay.craigslist.org/eby/apa/d/fairfield-lease-now-fireplace-pantry/7085005258.html,"Lease Now, Fireplace, Pantry, Granite Look Countertops, BBQ",2085.0,850.0,1.0,fairfield / vacaville
https://sfbay.craigslist.org/sby/apa/d/campbell-finally-studio-to-be-thankful/7085004972.html,Finally A Studio To Be Thankful For 🙏 Available Right Now!,2000.0,461.0,1.0,campbell
https://sfbay.craigslist.org/sby/apa/d/mountain-view-1-bedroom-top-floor-sunny/7085005244.html,"1 Bedroom, TOP floor, sunny, downtown, onsite dining, shops, groceries",3838.0,661.0,1.0,mountain view
https://sfbay.craigslist.org/nby/apa/d/santa-rosa-get-1-2-off-move-in-on-this/7084998344.html,"Get 1/2 Off Move In* On This Gorgeous 1 Bed, 1 Bath with Den!",2275.0,1000.0,1.0,santa rosa
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-the-martin-location-of/7085005186.html,The Martin location of historic Dogpatch,4799.0,1040.0,2.0,potrero hill
https://sfbay.craigslist.org/pen/apa/d/san-mateo-come-home-to-style-comfort/7084998623.html,COME HOME TO STYLE & COMFORT. 2X1 APARTMENT HOME YOU WILL LOVE!,3681.0,,2.0,foster city
https://sfbay.craigslist.org/eby/apa/d/concord-lovely-two-story-at-the/7079724214.html,Lovely two-story at the Crossings,3495.0,2053.0,4.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/eby/apa/d/fremont-one-bed-one-bath-central-ac-and/7085004949.html,"One Bed One Bath, Central AC and Heating- Waterstone Fremont",2302.0,735.0,1.0,fremont / union city / newark
https://sfbay.craigslist.org/eby/apa/d/fairfield-now-available-pool-soaking/7085004840.html,"Now Available, Pool, Soaking Tub, Near Freeway, Parking",2043.0,975.0,1.0,fairfield / vacaville
https://sfbay.craigslist.org/eby/apa/d/vacaville-beautiful-dual-master-2/7085004728.html,"Beautiful Dual Master, 2 Bedroom Apartment Home",2118.0,885.0,2.0,fairfield / vacaville
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-sunshine-galore-in-this/7085004662.html,Sunshine Galore in this Spacious 1 Bedroom!,4108.0,723.0,1.0,soma / south beach
https://sfbay.craigslist.org/eby/apa/d/vacaville-beautiful-studio-apartment/7085004529.html,Beautiful Studio Apartment,1619.0,475.0,1.0,fairfield / vacaville
https://sfbay.craigslist.org/eby/apa/d/san-leandro-coming-soon-great-floor/7084992359.html,COMING SOON !!!GREAT FLOOR PLAN COMING SOON TO REDWOOD!!,2095.0,800.0,1.0,san leandro
https://sfbay.craigslist.org/sby/apa/d/santa-clara-amazing-one-bedroom-in/7085001784.html,Amazing One Bedroom in Santa Clara,3410.0,875.0,1.0,santa clara
https://sfbay.craigslist.org/eby/apa/d/san-ramon-balcony-from-living-room/7085004180.html,"Balcony From Living Room, Apply Online Canyon Woods",2160.0,769.0,1.0,danville / san ramon
https://sfbay.craigslist.org/eby/apa/d/emeryville-bright-townhouse-in/7083638112.html,Bright townhouse in Emeryville Bay Street,3100.0,952.0,2.0,emeryville
https://sfbay.craigslist.org/scz/apa/d/santa-cruz-perfect-location-walking/7084997660.html,"Perfect Location, Walking Paths, Package Receiving",2930.0,636.0,1.0,santa cruz
https://sfbay.craigslist.org/sby/apa/d/san-jose-lovely-upgraded-condo-2br-1ba/7080029306.html,"Lovely Upgraded Condo 2BR/1BA, Convenient Location! - Judith St",2500.0,903.0,2.0,san jose south
https://sfbay.craigslist.org/eby/apa/d/concord-march-move-in-special-beautiful/7085002993.html,March Move-In Special! Beautiful 3 bdrm 2 bth house for rent $2850,2850.0,1176.0,3.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/eby/apa/d/pleasanton-yoga-spin-room-fully/7085004097.html,"Yoga & Spin Room, Fully Equipped Clubhouse, Pet Friendly, Tour Today!",3194.0,1041.0,2.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/pen/apa/d/palo-alto-beautiful-2-bedroom-1-bath/7085004098.html,*** Beautiful 2 Bedroom 1 Bath Apt in Downtown Palo Alto,3600.0,850.0,2.0,coastside/pescadero
https://sfbay.craigslist.org/nby/apa/d/glen-ellen-wanted-cabin-like-house/7085004070.html,WANTED: Cabin-like House Sitting situation,800.0,,,petaluma
https://sfbay.craigslist.org/nby/apa/d/santa-rosa-clean-1bed-quiet-bennett/7076815115.html,CLEAN 1BED QUIET BENNETT VALLEY,1400.0,425.0,1.0,santa rosa
https://sfbay.craigslist.org/nby/apa/d/santa-rosa-resort-amenities-in-sun/7085004001.html,"RESORT AMENITIES IN SUN FILLED, PARK-LIKE COMMUNITY",2129.0,,2.0,santa rosa
https://sfbay.craigslist.org/eby/apa/d/vallejo-tour-today-fall-in-love-today/7084995628.html,Tour today!! Fall in love today!! and move in today!!,2484.0,1123.0,2.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/pen/apa/d/san-mateo-what-more-could-you-need-we/7078006241.html,What More Could You Need? We Offer A Lifestyle!,2877.0,522.0,,san mateo
https://sfbay.craigslist.org/pen/apa/d/pacifica-bright-spacious-living-by-the/7085003950.html,"Bright, Spacious Living by the Beach! $1,000 OFF 1ST MONTH'S RENT!",2604.0,,1.0,pacifica
https://sfbay.craigslist.org/pen/apa/d/san-mateo-looking-for-space-comfort-and/7079126276.html,"Looking for space, comfort, and a touch of modern luxury? This is the",2867.0,501.0,,san mateo
https://sfbay.craigslist.org/pen/apa/d/san-mateo-fall-in-love-with-this-one-of/7069909050.html,FALL IN LOVE WITH THIS ONE OF A KIND ONE BEDROOM !,3449.0,700.0,1.0,san mateo
https://sfbay.craigslist.org/pen/apa/d/san-mateo-you-cant-put-price-on-quality/7078008039.html,You Can't Put a Price on Quality! One Bedroom/One Bathroom,3463.0,700.0,1.0,san mateo
https://sfbay.craigslist.org/eby/apa/d/union-city-wood-style-flooring-window/7083751169.html,"Wood Style Flooring, Window Coverings, Refrigerator",1995.0,660.0,1.0,fremont / union city / newark
https://sfbay.craigslist.org/eby/apa/d/oakland-wonderful-jr-1-bedroom-live-in/7085003792.html,Wonderful Jr 1 Bedroom Live-In Work Space !! Near BART !!,2746.0,740.0,1.0,oakland downtown
https://sfbay.craigslist.org/sby/apa/d/cupertino-visit-the-hamptons-love-where/7085003675.html,"Visit the Hamptons, Love Where You Live, Irvine Company",3000.0,753.0,1.0,cupertino
https://sfbay.craigslist.org/nby/apa/d/napa-ask-us-how-to-get-upto-8-weeks/7085003637.html,Ask Us How To Get Upto 8 Weeks Free Rent At The Braydon,3519.0,1398.0,3.0,napa county
https://sfbay.craigslist.org/sby/apa/d/san-jose-1-bedroom-1-bath-630ft-quiet/7078148550.html,"1 Bedroom & 1 Bath -630ft, Quiet, Priv, Detached, Cottage",1900.0,630.0,1.0,san jose east
https://sfbay.craigslist.org/pen/apa/d/redwood-city-1bd-1bth-room-apartment/7080323583.html,1BD-1BTH ROOM APARTMENT ACROSS FROM SEQUOIA STATION SHOPPING CENTER,2495.0,835.0,1.0,redwood city
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2nd-floor-dolores-heights/7068011819.html,2nd Floor Dolores Heights Studio Apartment,2600.0,,1.0,castro / upper market
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-studio-apartment/7068008837.html,Top Floor Studio Apartment!,2700.0,,1.0,marina / cow hollow
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-first-floor-1-bedroom/7068538661.html,First Floor 1 Bedroom Apartment!,3200.0,,1.0,marina / cow hollow
